timestamp,norm_pos_x,norm_pos_y,screen_pos_x,screen_pos_y
45.939267,0.591934,0.447321,757.675964,397.929199
45.975323,0.596382,0.447441,763.368835,397.842255
46.007293,0.600816,0.446773,769.044128,398.323242
46.039276,0.605020,0.445023,774.424988,399.583221
46.075276,0.608983,0.443025,779.498718,401.022156
46.107265,0.612560,0.440544,784.077148,402.808167
46.143305,0.615204,0.438882,787.460754,404.005066
46.175319,0.616839,0.437348,789.553772,405.109558
46.207296,0.617613,0.436194,790.545044,405.940063
46.243328,0.618017,0.435808,791.061768,406.217926
46.275256,0.618103,0.435647,791.171753,406.333832
46.307249,0.618103,0.435836,791.172363,406.197815
46.343347,0.618108,0.436092,791.178162,406.013885
46.375276,0.617904,0.435980,790.917664,406.094086
46.411343,0.618051,0.436003,791.105896,406.077820
46.443301,0.618377,0.435840,791.523071,406.195190
46.475242,0.618724,0.435427,791.966675,406.492401
46.511364,0.618983,0.434924,792.297852,406.854858
46.543269,0.619216,0.434569,792.596558,407.110138
46.575229,0.618979,0.434002,792.292969,407.518646
46.611276,0.618933,0.433299,792.234558,408.024780
46.643287,0.618679,0.432708,791.909485,408.450195
46.679374,0.618400,0.432460,791.551880,408.628815
46.711323,0.617904,0.432255,790.917419,408.776154
46.743311,0.617447,0.432651,790.332092,408.491425
47.919291,0.647237,0.426070,828.463379,413.229431
47.959718,0.648131,0.423560,829.607727,415.036621
47.987876,0.648741,0.421251,830.388245,416.699188
48.019252,0.648715,0.419031,830.355347,418.297913
48.051252,0.648310,0.417076,829.837341,419.705475
48.083210,0.647545,0.414876,828.858093,421.289276
48.119262,0.646489,0.412730,827.505981,422.834167
48.151206,0.645137,0.411067,825.775452,424.031952
48.187284,0.643801,0.409073,824.064758,425.467560
48.219208,0.642332,0.406947,822.184570,426.997833
48.251201,0.640817,0.404661,820.245544,428.644012
48.287223,0.639574,0.402675,818.654175,430.073853
48.319245,0.638409,0.400723,817.163269,431.479126
48.351238,0.637474,0.399150,815.967163,432.611786
48.387239,0.636667,0.398516,814.933350,433.068726
48.419191,0.636138,0.398358,814.256653,433.182220
48.455254,0.635684,0.397727,813.675964,433.636536
48.487242,0.635412,0.397444,813.327209,433.840454
48.519208,0.635232,0.397136,813.097107,434.062378
48.555254,0.635145,0.397038,812.985901,434.132477
48.587245,0.634968,0.396921,812.759521,434.216553
48.619236,0.634815,0.396690,812.562988,434.383179
48.655221,0.634664,0.396183,812.370544,434.748566
48.687255,0.634415,0.395886,812.050598,434.961792
48.723220,0.634263,0.395652,811.856689,435.130341
48.755231,0.634133,0.395280,811.689880,435.398376
48.787202,0.634069,0.395561,811.608215,435.196198
48.823335,0.633999,0.395858,811.518799,434.982086
48.855260,0.634001,0.396358,811.520935,434.622589
48.891204,0.634203,0.396539,811.780090,434.492035
50.899169,0.398343,0.053619,509.879395,681.394531
50.942186,0.398410,0.053366,509.964172,681.576477
50.967173,0.398076,0.053777,509.537811,681.280884
50.999155,0.397927,0.054820,509.346924,680.529602
51.035182,0.397953,0.055886,509.379333,679.762024
51.067177,0.397847,0.056484,509.244049,679.331848
51.099238,0.397994,0.057028,509.432404,678.940186
51.135160,0.397994,0.057922,509.432953,678.296387
51.167151,0.397480,0.059118,508.774597,677.435364
51.203196,0.397215,0.059760,508.434631,676.972717
51.235174,0.396790,0.060007,507.891174,676.794739
51.267149,0.396553,0.059281,507.587402,677.317444
51.303148,0.396522,0.058492,507.547791,677.885681
51.367167,0.396661,0.056963,507.725861,678.986877
51.435204,0.396248,0.057107,507.197113,678.882874
51.471192,0.396018,0.057433,506.902435,678.648315
51.503163,0.395892,0.058659,506.742340,677.765564
51.535194,0.395809,0.059881,506.635742,676.885498
51.571183,0.395685,0.060620,506.476685,676.353821
51.603193,0.395594,0.061268,506.359863,675.887207
51.635176,0.395255,0.061486,505.925934,675.730286
51.671167,0.394950,0.061774,505.536102,675.522644
51.703140,0.394575,0.062072,505.055725,675.307922
51.739142,0.394084,0.063064,504.427795,674.593933
51.771170,0.393338,0.064048,503.472717,673.885742
51.803144,0.392429,0.064966,502.308563,673.224121
51.839164,0.391669,0.065980,501.336914,672.494568
51.871206,0.391191,0.066547,500.724091,672.086426
51.903167,0.390881,0.067078,500.327454,671.703735
51.939166,0.390432,0.067088,499.752655,671.696289
52.675121,0.317330,0.102063,406.182098,646.514954
52.711237,0.311798,0.104881,399.100922,644.485535
52.743214,0.306616,0.107606,392.468567,642.523865
52.775127,0.301859,0.110112,386.379059,640.719177
52.811130,0.297460,0.112025,380.748810,639.341675
52.843131,0.293664,0.113429,375.890381,638.331116
52.875152,0.290114,0.114360,371.345306,637.660950
52.911137,0.287003,0.114788,367.363586,637.352417
52.979165,0.282065,0.116089,361.043610,636.416016
53.011217,0.279655,0.117392,357.958984,635.478027
53.043153,0.277380,0.118739,355.046997,634.507874
53.079145,0.275670,0.119955,352.856964,633.632568
53.111136,0.274581,0.120678,351.463348,633.111633
53.143179,0.274215,0.121220,350.994568,632.721741
53.179150,0.274049,0.121524,350.782440,632.502808
53.211118,0.273958,0.121477,350.666443,632.536316
53.247162,0.273898,0.121523,350.588959,632.503662
53.279118,0.273997,0.121278,350.716187,632.679871
53.311116,0.274414,0.121098,351.249573,632.809753
53.430795,0.276692,0.119673,354.165466,633.835632
53.454127,0.277527,0.119248,355.234161,634.141174
53.479196,0.278048,0.119055,355.900848,634.280701
53.515111,0.278481,0.118895,356.456024,634.395752
53.547165,0.279136,0.118964,357.294128,634.346252
53.579155,0.279799,0.119222,358.143280,634.160217
53.615164,0.280184,0.119691,358.636108,633.822754
53.700516,0.280590,0.120042,359.155365,633.569824
53.723069,0.280578,0.119810,359.140015,633.736694
53.747120,0.280609,0.119456,359.178986,633.991394
53.783172,0.280676,0.118969,359.265381,634.342224
54.551107,0.260331,0.136025,333.223419,622.062073
54.603936,0.256616,0.138056,328.469025,620.599426
54.628643,0.252598,0.140204,323.325684,619.053284
54.651459,0.248263,0.142549,317.777222,617.364563
54.687196,0.244006,0.144870,312.327850,615.693787
54.719145,0.239273,0.147969,306.268860,613.462158
54.787146,0.230486,0.153783,295.021515,609.276306
54.819102,0.226101,0.156867,289.408691,607.055603
54.855138,0.222094,0.159946,284.280182,604.838745
54.889980,0.218357,0.162869,279.497223,602.734558
54.919323,0.214823,0.165226,274.973938,601.036987
54.955153,0.211432,0.167404,270.632507,599.469299
54.987113,0.208513,0.168994,266.896301,598.324280
55.023156,0.205873,0.170203,263.517273,597.454041
55.055178,0.203765,0.171449,260.819305,596.556946
55.087105,0.202164,0.172670,258.769897,595.677917
55.123143,0.200855,0.173510,257.094147,595.073059
55.155169,0.199786,0.174456,255.726105,594.391785
55.255100,0.198396,0.175817,253.946564,593.412048
55.291139,0.198265,0.175992,253.778931,593.285400
55.323193,0.198102,0.176603,253.570847,592.845764
55.355122,0.198054,0.177178,253.509567,592.431702
55.391150,0.198348,0.177367,253.885574,592.295471
55.423162,0.198720,0.177383,254.361526,592.284180
55.459200,0.199039,0.177202,254.770432,592.414856
55.491118,0.199569,0.176274,255.448105,593.082703
55.523168,0.200374,0.175315,256.478943,593.773010
55.559135,0.200973,0.174589,257.245117,594.296143
55.591119,0.201569,0.174492,258.007690,594.366028
55.623162,0.202004,0.174683,258.564789,594.228271
55.659367,0.202354,0.175535,259.012909,593.614502
55.691244,0.202923,0.176041,259.741943,593.250183
55.727118,0.203243,0.177167,260.151398,592.439941
55.759164,0.203761,0.178030,260.813660,591.818054
55.791101,0.203996,0.178610,261.114838,591.400879
55.827097,0.204384,0.178938,261.611267,591.164490
55.891110,0.205297,0.179034,262.779724,591.095215
55.927114,0.205655,0.179522,263.238464,590.744202
55.995125,0.206623,0.180383,264.477631,590.123962
56.027109,0.207334,0.181231,265.387360,589.513611
56.059076,0.208655,0.181736,267.078033,589.149963
56.095101,0.210547,0.182639,269.500000,588.500000
56.127076,0.212262,0.183567,271.694855,587.831665
56.159145,0.213655,0.184120,273.477905,587.433838
56.195090,0.214792,0.184785,274.933746,586.955078
56.227136,0.216224,0.185042,276.766418,586.769592
56.263095,0.217781,0.185189,278.759613,586.663757
56.295185,0.219345,0.185425,280.761902,586.494080
56.327095,0.220881,0.185034,282.727905,586.775208
56.363104,0.222194,0.184556,284.408905,587.119324
56.395095,0.223147,0.184626,285.628235,587.069458
56.427094,0.223702,0.185284,286.338623,586.595398
56.463120,0.223555,0.186895,286.150024,585.435242
56.495068,0.223155,0.188927,285.638336,583.972412
56.531101,0.222868,0.190932,285.270599,582.529297
56.563067,0.222453,0.192820,284.739899,581.169678
56.663111,0.221495,0.196515,283.514038,578.509460
56.695077,0.221525,0.196946,283.552612,578.198547
56.731067,0.221530,0.197483,283.557831,577.812561
56.799090,0.221613,0.198086,283.665131,577.377991
58.943063,0.310903,0.169343,397.955505,598.072693
58.983616,0.317065,0.168825,405.842682,598.445923
59.011100,0.322719,0.168668,413.080170,598.559326
59.046089,0.328007,0.168688,419.848907,598.544617
59.075058,0.333468,0.168899,426.838745,598.392700
59.111116,0.339061,0.169016,433.997650,598.308838
59.175320,0.351063,0.169816,449.360474,597.732422
59.211069,0.357220,0.170133,457.241913,597.504150
59.243076,0.363288,0.170510,465.009186,597.232666
59.279100,0.369215,0.171058,472.594696,596.838562
59.311086,0.375442,0.171091,480.565979,596.814697
59.343060,0.381504,0.171368,488.324860,596.615356
59.379059,0.387483,0.171356,495.977997,596.623352
59.411054,0.393448,0.171485,503.613068,596.530884
59.443057,0.399085,0.171784,510.828644,596.315186
59.479136,0.404616,0.172232,517.908875,595.992676
59.647076,0.424886,0.172764,543.854370,595.609985
59.679045,0.426695,0.173138,546.169067,595.340759
59.747072,0.428073,0.174126,547.932861,594.629395
59.779028,0.428187,0.174407,548.079468,594.426819
59.815020,0.427922,0.174971,547.740723,594.021179
59.847041,0.427317,0.175717,546.965210,593.483826
59.879035,0.426509,0.176919,545.931580,592.618042
59.915082,0.425495,0.177706,544.633972,592.052002
59.979040,0.424133,0.179149,542.889954,591.012756
60.015020,0.423619,0.180035,542.232361,590.374695
60.047012,0.423247,0.180790,541.755676,589.830994
60.083061,0.423162,0.180587,541.646790,589.977417
60.115033,0.423068,0.180252,541.526794,590.218384
60.147027,0.422676,0.180169,541.025146,590.278625
60.183482,0.422078,0.180100,540.259827,590.327698
60.222876,0.421756,0.180093,539.848145,590.333313
60.251015,0.421727,0.179986,539.810364,590.410400
60.283031,0.421573,0.180107,539.613281,590.323181
60.315008,0.421281,0.180073,539.240295,590.347290
60.351038,0.421145,0.179867,539.066162,590.495605
60.383042,0.421196,0.179607,539.130249,590.682739
60.451053,0.422132,0.179320,540.329285,590.889526
60.483070,0.422718,0.178800,541.079407,591.263855
60.519038,0.423571,0.178432,542.171387,591.529236
60.551045,0.424745,0.177577,543.673096,592.144836
60.583111,0.425905,0.177064,545.158203,592.514160
60.619067,0.427658,0.176156,547.402588,593.167725
60.683064,0.432062,0.175528,553.039246,593.619751
60.719028,0.434750,0.175438,556.480469,593.684631
60.751050,0.436936,0.174934,559.278320,594.047607
60.787057,0.438765,0.174107,561.618958,594.642944
60.819063,0.440175,0.172966,563.424561,595.464233
60.851043,0.441133,0.172513,564.650208,595.790344
60.887034,0.441649,0.172342,565.310852,595.913574
61.018991,0.439665,0.174193,562.771118,594.580688
61.055063,0.438910,0.174587,561.804199,594.297424
61.155091,0.437006,0.177180,559.367798,592.430298
61.187035,0.436173,0.178109,558.301514,591.761597
61.287026,0.435202,0.180716,557.059082,589.884827
61.323001,0.435131,0.181588,556.967529,589.256775
61.355042,0.434879,0.182366,556.645630,588.696594
61.455054,0.434910,0.182327,556.685425,588.724915
61.487021,0.435186,0.182099,557.037842,588.888367
61.555051,0.435553,0.182582,557.507202,588.540955
62.763102,0.530065,0.184209,678.482910,587.369751
62.803369,0.533013,0.183653,682.256592,587.769897
62.832345,0.535449,0.183271,685.374207,588.045166
62.862982,0.537665,0.182947,688.211731,588.278076
62.894974,0.539665,0.182688,690.770935,588.464783
62.931002,0.541608,0.182448,693.257690,588.637207
62.963048,0.543287,0.182147,695.407349,588.854004
62.994993,0.544783,0.181988,697.322144,588.968811
63.031038,0.546254,0.181781,699.205444,589.117432
63.063384,0.547992,0.181546,701.429199,589.287231
63.131196,0.550335,0.181130,704.428162,589.586426
63.165272,0.550391,0.177778,704.500000,592.000000
63.199083,0.552331,0.181731,706.983887,589.153442
63.230988,0.553566,0.182647,708.564514,588.494446
63.262997,0.554518,0.182849,709.782715,588.348999
63.298993,0.555368,0.183463,710.871399,587.906311
63.330978,0.556439,0.184061,712.242249,587.475952
63.367059,0.557813,0.180556,714.000000,590.000000
63.399028,0.558449,0.184786,714.814270,586.953918
63.498957,0.560013,0.185073,716.816528,586.747253
63.534983,0.560280,0.185213,717.158081,586.646790
63.566988,0.560761,0.185508,717.774170,586.434143
63.598959,0.560968,0.185847,718.038940,586.189941
63.635085,0.561467,0.186324,718.677429,585.846619
63.667936,0.561806,0.186583,719.111694,585.660095
63.698992,0.560937,0.184028,718.000000,587.500000
63.734959,0.562500,0.183333,720.000000,588.000000
63.766999,0.562294,0.188250,719.736755,584.459839
63.802991,0.561874,0.189050,719.198120,583.884277
63.834980,0.561781,0.189440,719.079041,583.603149
64.906969,0.632906,0.195085,810.120178,579.539124
64.949313,0.636040,0.195322,814.131042,579.368225
64.978714,0.639029,0.195406,817.956970,579.307739
65.006951,0.641617,0.195618,821.269409,579.154846
65.042951,0.644141,0.191667,824.500000,582.000000
65.074974,0.645850,0.196080,826.687988,578.822144
65.106941,0.647558,0.196071,828.874756,578.829102
65.142987,0.648863,0.195722,830.544006,579.080505
65.174969,0.649723,0.195167,831.646057,579.479858
65.206950,0.650487,0.194389,832.623840,580.039734
65.242954,0.651066,0.193841,833.365112,580.434143
65.275015,0.651282,0.193747,833.640869,580.502441
65.310953,0.651477,0.193966,833.890015,580.344360
65.343015,0.651625,0.193930,834.080566,580.370300
65.374967,0.652171,0.194145,834.778442,580.215393
65.410999,0.652683,0.194633,835.433838,579.864319
65.443031,0.652902,0.194872,835.714417,579.691956
65.474968,0.652991,0.194677,835.828247,579.832275
65.510973,0.653074,0.194347,835.935242,580.070496
65.542977,0.652947,0.193663,835.772644,580.562683
65.578992,0.652603,0.192713,835.331848,581.246887
65.610993,0.652004,0.191926,834.565735,581.813110
65.642992,0.651298,0.191255,833.661011,582.296387
65.678990,0.650644,0.191117,832.823730,582.395996
65.710971,0.650008,0.191161,832.010071,582.364380
65.742964,0.649424,0.191360,831.263184,582.220764
65.779009,0.648941,0.191979,830.644165,581.775085
65.810963,0.648731,0.192247,830.375854,581.581970
65.846966,0.648772,0.192384,830.428711,581.483337
65.878966,0.648879,0.192522,830.565308,581.384094
66.782915,0.713423,0.215615,913.181824,564.757080
66.827541,0.716845,0.216626,917.562012,564.028931
66.858560,0.719666,0.216940,921.171875,563.802917
66.889050,0.722155,0.217146,924.358643,563.655029
66.919013,0.724005,0.217000,926.726746,563.760193
66.950952,0.723437,0.216667,926.000000,564.000000
66.982932,0.726640,0.216709,930.099792,563.969849
67.018953,0.727145,0.216823,930.745422,563.887451
67.050932,0.727377,0.216810,931.042053,563.896484
67.086944,0.727522,0.216962,931.228271,563.787170
67.118978,0.727632,0.216684,931.369446,563.987610
67.150934,0.727579,0.216401,931.300720,564.191345
67.186954,0.727103,0.216433,930.691528,564.168518
67.218966,0.726827,0.216216,930.338623,564.324524
67.250964,0.726731,0.215938,930.216003,564.524292
67.286956,0.726508,0.215520,929.930359,564.825439
67.318972,0.726093,0.215486,929.398865,564.849792
67.354978,0.725647,0.215513,928.827576,564.830444
67.386996,0.725256,0.215664,928.327087,564.722229
67.418952,0.724592,0.215899,927.477600,564.552734
67.454918,0.723750,0.215927,926.399597,564.532593
67.486945,0.722923,0.216016,925.341858,564.468811
67.518957,0.721993,0.215866,924.151550,564.576660
67.554996,0.721393,0.215825,923.382507,564.605896
67.586911,0.720866,0.215540,922.708008,564.811523
67.622923,0.720444,0.214894,922.168701,565.276489
67.654934,0.719779,0.214352,921.316895,565.666870
67.686980,0.719170,0.213862,920.538086,566.019470
67.722986,0.718868,0.213877,920.151184,566.008484
67.754977,0.718414,0.213868,919.569336,566.014893
68.994881,0.558524,0.405877,714.910339,427.768219
69.036587,0.555518,0.406039,711.063660,427.651642
69.066465,0.552233,0.407011,706.858032,426.951904
69.095384,0.549596,0.407995,703.483459,426.243835
69.130929,0.547385,0.408034,700.653015,426.215790
69.162905,0.545271,0.408285,697.947083,426.034851
69.194904,0.543489,0.408877,695.665955,425.608337
69.231130,0.542390,0.409994,694.259094,424.803986
69.263202,0.541666,0.411327,693.332275,423.844818
69.294876,0.541374,0.412664,692.958435,422.882019
69.330992,0.541708,0.413513,693.386536,422.270355
69.362869,0.542686,0.412972,694.637451,422.660095
69.398877,0.544118,0.411935,696.471008,423.406555
69.430924,0.545694,0.411080,698.488159,424.022217
69.462881,0.547280,0.410754,700.517761,424.256775
69.498893,0.548583,0.410911,702.185852,424.144104
69.530957,0.549460,0.411201,703.309021,423.935486
69.562889,0.550200,0.411178,704.256348,423.951965
69.598904,0.550562,0.411362,704.719727,423.819122
69.630919,0.550604,0.411797,704.773560,423.506470
69.666874,0.550374,0.411835,704.478516,423.478485
69.698967,0.550232,0.411934,704.296448,423.407288
69.730876,0.550114,0.412090,704.146240,423.295074
69.766927,0.550095,0.412049,704.122009,423.324799
69.798918,0.550172,0.412201,704.219849,423.215057
69.834923,0.550222,0.411742,704.284424,423.546021
69.866867,0.550395,0.411375,704.505371,423.810333
69.898898,0.550392,0.410842,704.501953,424.193878
69.934965,0.550469,0.410160,704.600281,424.684845
69.966929,0.550872,0.409594,705.115662,425.092102
70.804357,0.509843,0.466759,652.598999,383.933563
70.855894,0.504457,0.468650,645.704468,382.571960
70.883580,0.499448,0.469858,639.293823,381.701904
70.909701,0.494989,0.470475,633.585754,381.258301
70.940263,0.491377,0.470625,628.962036,381.149689
70.970917,0.488289,0.470936,625.009521,380.926208
71.006966,0.485617,0.471222,621.590088,380.720398
71.038892,0.483687,0.471423,619.119873,380.575623
71.070992,0.482441,0.471367,617.525024,380.616058
71.106912,0.481617,0.471184,616.469849,380.747528
71.138849,0.481080,0.470820,615.782654,381.009796
71.174892,0.480977,0.470435,615.650818,381.287048
71.206888,0.481111,0.469420,615.822327,382.017426
71.238859,0.481034,0.468709,615.723206,382.529694
71.274904,0.480851,0.468512,615.489014,382.671112
71.306933,0.480686,0.468781,615.277832,382.477905
71.338874,0.480308,0.469377,614.794128,382.048248
71.374845,0.479978,0.470313,614.372070,381.374969
71.406844,0.479666,0.470992,613.972778,380.885620
71.442861,0.479451,0.471675,613.696655,380.394287
71.474871,0.479475,0.472348,613.727966,379.909271
71.506875,0.479450,0.473415,613.695923,379.140991
71.542925,0.479432,0.474480,613.672668,378.374268
71.574870,0.479543,0.475264,613.814514,377.810059
71.610873,0.479658,0.475691,613.962585,377.502136
71.642913,0.479587,0.475735,613.871948,377.470490
71.674861,0.479349,0.475605,613.567200,377.564514
71.710879,0.479231,0.475639,613.415710,377.539764
71.742904,0.479206,0.475760,613.383484,377.453003
71.774879,0.479168,0.476293,613.334900,377.068756
72.514894,0.436329,0.421397,558.501343,416.594086
72.562381,0.435311,0.414968,557.197510,421.223053
72.594758,0.435131,0.408892,556.967590,425.597931
72.625142,0.435452,0.402582,557.379028,430.140869
72.655198,0.437091,0.395937,559.476746,434.925110
72.683462,0.440343,0.388329,563.638855,440.403259
72.714854,0.444362,0.381788,568.783264,445.112335
72.746880,0.447949,0.377825,573.374878,447.965729
72.782847,0.450854,0.375081,577.092651,449.942017
72.814887,0.453448,0.372417,580.413147,451.859619
72.848467,0.455708,0.370126,583.306396,453.509491
72.882904,0.457738,0.368412,585.904419,454.743713
72.914812,0.459354,0.367064,587.972778,455.713959
72.950848,0.460921,0.366113,589.978333,456.398834
73.014910,0.463218,0.365133,592.919617,457.104370
73.050972,0.464017,0.364523,593.941833,457.543396
73.082862,0.464834,0.363907,594.987549,457.987030
73.118819,0.465654,0.363798,596.036987,458.065704
73.160196,0.466379,0.363860,596.965637,458.020752
73.195104,0.467039,0.363979,597.810486,457.935059
73.255334,0.468122,0.363896,599.196777,457.995087
73.282823,0.468683,0.363493,599.914673,458.284851
73.318815,0.469140,0.363147,600.498657,458.533936
73.350842,0.469453,0.363010,600.899536,458.632446
73.386831,0.469519,0.363166,600.984070,458.520325
73.418852,0.469500,0.363828,600.959412,458.043640
73.450856,0.469527,0.364606,600.995178,457.483978
73.486859,0.469480,0.365516,600.934204,456.828705
73.518889,0.469700,0.366035,601.215942,456.454773
73.550877,0.470320,0.366206,602.009766,456.331512
74.190845,0.503033,0.381554,643.881836,445.281067
74.234001,0.511119,0.383041,654.232056,444.210205
74.291875,0.529334,0.385103,677.547974,442.726074
74.322868,0.539363,0.385465,690.384583,442.465057
74.354810,0.549759,0.385836,703.691772,442.198242
74.390853,0.559738,0.386128,716.465210,441.987640
74.422831,0.569536,0.386546,729.006409,441.687042
74.458847,0.578223,0.387555,740.125610,440.960571
74.490831,0.586041,0.388666,750.132263,440.160248
74.522863,0.593303,0.389730,759.428223,439.394470
74.558916,0.599869,0.390804,767.832275,438.620941
74.590841,0.606537,0.392014,776.367737,437.750275
74.626797,0.612413,0.393399,783.888306,436.753021
74.658846,0.617042,0.394995,789.813843,435.603333
74.690914,0.620926,0.396297,794.785156,434.666321
74.726848,0.624691,0.396978,799.604858,434.175812
74.758899,0.628710,0.397963,804.749084,433.466522
74.790883,0.632673,0.399211,809.821350,432.568359
74.826865,0.636109,0.400189,814.219788,431.864258
74.858829,0.639131,0.400632,818.088013,431.545074
74.894789,0.641931,0.400629,821.671143,431.547089
74.926822,0.644283,0.400576,824.682678,431.585144
74.958819,0.645901,0.400417,826.753906,431.699646
74.994829,0.646866,0.400519,827.988708,431.626617
75.026833,0.647467,0.400575,828.757507,431.586029
75.058858,0.647614,0.400979,828.946472,431.295044
75.094888,0.647481,0.401625,828.775452,430.830261
75.126807,0.646986,0.402307,828.142517,430.339233
75.162838,0.646801,0.402395,827.904663,430.275482
75.194912,0.646528,0.402326,827.555298,430.325012
75.240560,0.646273,0.402275,827.228882,430.362152
75.286327,0.646055,0.402092,826.950989,430.494110
75.316751,0.645860,0.401790,826.700806,430.711426
75.346421,0.646063,0.400996,826.961243,431.282837
75.374056,0.646219,0.400332,827.159912,431.761047
75.403461,0.646665,0.399852,827.731079,432.106842
75.433528,0.646821,0.400041,827.930359,431.970581
75.462842,0.646575,0.400653,827.615723,431.529694
75.494826,0.646191,0.401089,827.124634,431.215729
75.530802,0.646071,0.401830,826.970459,430.682220
75.562796,0.646124,0.402198,827.039062,430.417755
75.594774,0.646104,0.402503,827.013672,430.197571
75.630841,0.645952,0.402385,826.818787,430.283051
75.662819,0.645742,0.401656,826.549744,430.807770
75.698964,0.645601,0.400512,826.369446,431.631195
75.730800,0.645458,0.399778,826.185913,432.159790
75.762822,0.646089,0.399353,826.993835,432.465546
75.798819,0.647291,0.399322,828.532654,432.488220
75.830803,0.648982,0.399915,830.696838,432.061005
75.862831,0.650806,0.400554,833.031555,431.601074
75.898830,0.653145,0.400428,836.025635,431.691925
75.930797,0.655933,0.400116,839.594299,431.916687
75.966843,0.659048,0.400196,843.581543,431.858582
75.998802,0.662094,0.401136,847.480835,431.181793
76.030780,0.664768,0.401826,850.902710,430.685272
76.066835,0.667199,0.402747,854.014954,430.021973
76.098838,0.669860,0.404460,857.420471,428.788605
76.130787,0.673080,0.406142,861.542297,427.577454
76.166763,0.676335,0.408116,865.709351,426.156525
76.198762,0.679310,0.410412,869.516663,424.503662
77.742785,0.728298,0.426348,932.221985,413.029633
77.793266,0.730994,0.427368,935.672913,412.295349
77.825846,0.734014,0.428583,939.538330,411.420380
77.852376,0.737148,0.429582,943.548950,410.701050
77.879657,0.740321,0.429978,947.610962,410.415955
77.910784,0.743330,0.429944,951.462219,410.440399
77.942745,0.746275,0.428404,955.231689,411.549164
79.082769,0.772316,0.478967,988.564270,375.143463
79.292964,0.774004,0.508610,990.725037,353.800842
79.348922,0.773430,0.512498,989.989990,351.001678
79.383137,0.771158,0.520456,987.081909,345.271515
79.416751,0.770274,0.523964,985.950562,342.745667
79.451607,0.769716,0.527163,985.237000,340.442352
79.482885,0.769439,0.529602,984.882324,338.686523
79.518747,0.769258,0.531818,984.650879,337.090698
79.561718,0.768986,0.533224,984.302429,336.078583
79.591244,0.768849,0.534312,984.127258,335.295319
79.619299,0.768195,0.534930,983.289917,334.850311
79.650771,0.767631,0.535356,982.567810,334.543884
79.686808,0.767242,0.535560,982.069275,334.396912
79.718755,0.767253,0.535988,982.083252,334.088623
79.750722,0.767415,0.536145,982.291443,333.975647
79.790378,0.767452,0.536252,982.338623,333.898712
79.818787,0.767366,0.536319,982.228271,333.850403
79.850760,0.767342,0.536290,982.197571,333.871124
79.886768,0.767222,0.536181,982.043579,333.949493
79.918711,0.767154,0.536264,981.956909,333.890106
79.954755,0.767073,0.536525,981.852905,333.702179
79.986785,0.767002,0.536562,981.762268,333.675537
80.018720,0.767201,0.536196,982.016846,333.938812
80.054734,0.767609,0.535974,982.539124,334.099060
80.086706,0.767813,0.536100,982.800171,334.008270
80.118757,0.767780,0.536143,982.757935,333.977081
80.154720,0.767487,0.536076,982.383423,334.025299
80.186737,0.767204,0.535686,982.021545,334.305847
80.222753,0.767028,0.535258,981.796021,334.614014
80.254761,0.766623,0.534881,981.276917,334.885986
80.286769,0.766445,0.534360,981.049377,335.260468
81.394737,0.758960,0.622245,971.469299,271.983582
81.439820,0.758829,0.623257,971.301636,271.254822
