timestamp,norm_pos_x,norm_pos_y,screen_pos_x,screen_pos_y
81.473743,0.758666,0.624484,971.092773,270.371735
81.501630,0.758311,0.626100,970.638611,269.208038
81.527832,0.757901,0.627995,970.113342,267.843628
81.562737,0.757325,0.629950,969.375427,266.436340
81.594712,0.756784,0.631490,968.683044,265.326965
81.626736,0.756524,0.633353,968.351135,263.985657
81.662691,0.756644,0.634953,968.503967,262.833710
81.694808,0.756975,0.636065,968.928406,262.033051
81.730725,0.757262,0.636860,969.295410,261.460480
81.762753,0.757282,0.637660,969.320557,260.884888
81.794744,0.756995,0.638392,968.953735,260.357880
81.830723,0.756588,0.639224,968.432495,259.758942
81.862757,0.755887,0.639507,967.534729,259.555237
81.894687,0.755080,0.639481,966.502075,259.574036
81.930734,0.754185,0.639185,965.357300,259.786499
81.962697,0.753168,0.638246,964.054443,260.462860
81.998704,0.752144,0.637405,962.744324,261.068542
82.030767,0.751557,0.636757,961.992981,261.534943
82.062669,0.751243,0.636697,961.590576,261.577881
82.098706,0.751049,0.637202,961.342834,261.214661
82.130686,0.750656,0.637537,960.840271,260.973206
82.162749,0.750306,0.637365,960.392029,261.097076
82.198726,0.749593,0.637225,959.479309,261.198090
82.230717,0.748892,0.637491,958.581726,261.006317
82.266710,0.748354,0.636820,957.892822,261.489441
82.298692,0.748092,0.636525,957.557434,261.701721
82.330690,0.747840,0.636121,957.234741,261.992584
82.366687,0.747386,0.635683,956.653687,262.308594
85.482703,0.347421,0.258744,444.698334,533.704407
85.550615,0.340023,0.257944,435.229675,534.280334
85.582662,0.335866,0.258331,429.908081,534.001343
85.614612,0.331559,0.259767,424.395905,532.967834
85.650632,0.326911,0.261767,418.446350,531.527832
85.782610,0.304866,0.282381,390.228271,516.685364
86.018623,0.282618,0.312177,361.751221,495.232239
86.086622,0.279134,0.315843,357.291107,492.593140
86.118685,0.277544,0.317684,355.256683,491.267517
86.150635,0.276086,0.318691,353.390076,490.542542
86.186630,0.274660,0.319197,351.564331,490.178070
86.218666,0.273144,0.319331,349.624451,490.081543
86.254592,0.271694,0.319502,347.767731,489.958618
86.286681,0.273438,0.319444,350.000000,490.000000
86.318620,0.270464,0.318693,346.193604,490.540985
86.354619,0.270313,0.320833,346.000000,489.000000
86.386632,0.270102,0.316301,345.730835,492.263489
86.418634,0.269834,0.314868,345.387177,493.295135
86.454592,0.269596,0.313689,345.082794,494.143616
86.554672,0.272266,0.309722,348.500000,497.000000
86.586633,0.270825,0.311601,346.655365,495.647095
86.622652,0.271544,0.310791,347.576843,496.230835
86.654613,0.272266,0.309955,348.499908,496.832489
86.686594,0.273022,0.308704,349.467804,497.733398
86.722650,0.273626,0.307535,350.240753,498.574524
86.790618,0.274664,0.304844,351.569336,500.512115
86.822713,0.275182,0.303800,352.233368,501.264008
86.890618,0.275823,0.302436,353.052917,502.246155
86.922741,0.276189,0.302061,353.521606,502.516418
86.990663,0.276429,0.302575,353.828491,502.145660
87.022591,0.276206,0.303368,353.543884,501.574860
87.058626,0.275974,0.303593,353.246979,501.413391
87.090602,0.275810,0.303603,353.037140,501.405487
87.122585,0.275580,0.303373,352.741791,501.571198
87.158597,0.275429,0.303279,352.548981,501.639221
87.190670,0.275310,0.303255,352.396606,501.656403
88.966710,0.495844,0.322301,634.680176,487.943115
89.014490,0.497546,0.323286,636.859192,487.234222
89.043828,0.498852,0.324149,638.530701,486.612457
89.070177,0.499900,0.325073,639.872375,485.947449
89.166773,0.502815,0.328490,643.603088,483.486938
89.234621,0.503919,0.331152,645.015686,481.570496
89.302565,0.503911,0.334102,645.005554,479.446594
89.334591,0.503789,0.335541,644.850525,478.410675
89.434591,0.503178,0.338914,644.067383,475.982178
89.470589,0.502764,0.339752,643.537903,475.378693
89.502587,0.502364,0.339792,643.026062,475.349731
89.538575,0.502114,0.339349,642.705383,475.668671
89.570601,0.501900,0.338617,642.432129,476.195404
89.602588,0.501735,0.337669,642.220459,476.878357
89.670582,0.501533,0.336884,641.962402,477.443726
89.702578,0.501413,0.337196,641.808167,477.219238
89.738593,0.501419,0.337787,641.816223,476.793640
89.770555,0.501627,0.338215,642.082397,476.485291
89.806576,0.502255,0.338645,642.886780,476.175812
89.838613,0.502791,0.338996,643.571960,475.923126
89.870587,0.503161,0.339214,644.045532,475.765656
89.906576,0.503080,0.339528,643.942200,475.539581
89.938576,0.502935,0.339521,643.756409,475.544891
89.970610,0.502750,0.339634,643.519470,475.463470
90.038615,0.502493,0.336442,643.190857,477.762054
90.074624,0.503032,0.340495,643.881226,474.843323
90.106594,0.503275,0.341001,644.191467,474.479614
90.138544,0.503675,0.341329,644.703735,474.242828
90.206561,0.504111,0.343135,645.262268,472.943085
90.238542,0.504348,0.343732,645.565491,472.513123
91.146595,0.550268,0.377143,704.343445,448.457031
91.191932,0.552623,0.379046,707.357544,447.087036
91.224180,0.554649,0.381791,709.951111,445.110199
91.279620,0.557349,0.387272,713.406433,441.164307
91.314570,0.558675,0.389227,715.103516,439.756592
91.346574,0.560388,0.390909,717.296875,438.545166
91.414654,0.564497,0.393940,722.556213,436.363495
91.446544,0.566503,0.395407,725.123779,435.307068
91.478523,0.568491,0.397093,727.668030,434.092987
91.514623,0.570703,0.401389,730.500000,431.000000
91.546519,0.571467,0.399220,731.478333,432.561707
91.582566,0.572505,0.399284,732.806274,432.515625
91.614560,0.573047,0.394444,733.500000,436.000000
91.646550,0.573470,0.398161,734.041870,433.323730
91.682660,0.573448,0.397451,734.013123,433.835327
91.714558,0.573016,0.396837,733.459961,434.277679
91.746556,0.572723,0.395976,733.085510,434.896942
91.782564,0.572635,0.395084,732.973389,435.539398
91.814540,0.572767,0.394996,733.141785,435.602875
91.850806,0.573001,0.395634,733.440674,435.143707
91.882533,0.573504,0.396673,734.085693,434.395386
91.914557,0.574299,0.397674,735.103333,433.674805
91.983660,0.575828,0.399008,737.060120,432.713989
92.015080,0.576348,0.399256,737.725769,432.535431
92.050562,0.576532,0.399407,737.961426,432.427246
92.082650,0.576500,0.399912,737.919373,432.063202
92.118550,0.576507,0.400026,737.929016,431.981232
92.150608,0.576377,0.400108,737.763062,431.922211
92.182532,0.576346,0.399791,737.722534,432.150146
92.218585,0.576303,0.399313,737.667786,432.494995
93.054545,0.597885,0.419228,765.293274,418.155731
93.095847,0.600645,0.421159,768.825745,416.765533
93.131223,0.603553,0.423873,772.547363,414.811798
93.166016,0.606454,0.427013,776.260864,412.550812
93.197983,0.609061,0.429932,779.597656,410.448730
93.230594,0.611643,0.432840,782.902527,408.354950
93.262717,0.613992,0.435475,785.909424,406.457703
93.290551,0.616180,0.437754,788.710876,404.817322
93.322553,0.618066,0.439269,791.124451,403.726654
93.358546,0.619503,0.440470,792.963806,402.861755
93.390579,0.620309,0.441630,793.995361,402.026489
93.422508,0.621032,0.442334,794.921326,401.519348
93.458522,0.622068,0.442628,796.246521,401.307587
93.490545,0.623380,0.442655,797.927002,401.288116
93.522490,0.624595,0.442249,799.482056,401.580872
93.558544,0.625532,0.441799,800.681396,401.904877
93.590547,0.626096,0.441478,801.402710,402.135529
93.626562,0.626041,0.440954,801.332153,402.513397
93.658518,0.625639,0.440296,800.818420,402.986969
93.690505,0.625505,0.439552,800.645935,403.522339
93.726579,0.625382,0.438738,800.489197,404.108368
93.758585,0.625086,0.438490,800.110291,404.287384
93.790632,0.624645,0.438551,799.545776,404.243286
93.826569,0.623951,0.438520,798.656738,404.265625
93.858524,0.623177,0.438138,797.666565,404.540802
93.894506,0.622365,0.437362,796.627319,405.099487
93.926553,0.621623,0.436831,795.677673,405.481628
93.958809,0.621079,0.436426,794.981445,405.773102
93.994549,0.620786,0.436308,794.605591,405.858307
94.026546,0.620577,0.436556,794.338196,405.679962
94.998483,0.535365,0.480694,685.266724,373.900238
95.041337,0.530713,0.481066,679.313049,373.632782
95.071511,0.526137,0.479871,673.455505,374.492920
95.098488,0.521889,0.477985,668.018494,375.850586
95.134540,0.518037,0.475589,663.086914,377.575928
95.166510,0.514385,0.473395,658.412292,379.155914
95.198479,0.511000,0.471432,654.079529,380.568878
95.234510,0.507909,0.470129,650.123474,381.507111
95.298497,0.502609,0.469476,643.338989,381.977417
95.334512,0.500464,0.469906,640.594543,381.667877
95.366460,0.498671,0.469812,638.298523,381.735107
95.402495,0.497501,0.469278,636.801208,382.119812
95.434508,0.496691,0.468311,635.764954,382.816132
95.466476,0.495947,0.467774,634.812561,383.202911
95.502495,0.495086,0.466842,633.709656,383.873657
95.534495,0.494391,0.466073,632.819885,384.427521
95.570512,0.493600,0.464958,631.807861,385.229919
95.602472,0.492671,0.463637,630.619324,386.181061
95.634517,0.491613,0.462459,629.264160,387.029236
95.670559,0.490769,0.461458,628.184631,387.750031
95.702527,0.490050,0.461360,627.263367,387.821045
95.734486,0.489404,0.461403,626.436951,387.789581
95.770491,0.489012,0.461681,625.935486,387.589813
95.802546,0.488661,0.461922,625.486328,387.416199
95.838467,0.488374,0.461951,625.118591,387.395203
95.870545,0.488266,0.461786,624.980713,387.514404
95.902517,0.487976,0.461489,624.609497,387.727753
95.938505,0.487770,0.461304,624.345337,387.860901
95.970503,0.487712,0.461188,624.270935,387.944489
96.002498,0.488672,0.465278,625.500000,385.000000
96.706548,0.461361,0.502838,590.541870,357.956696
96.746897,0.459717,0.504249,588.438354,356.940399
96.778299,0.458192,0.505502,586.486206,356.038513
96.806486,0.456743,0.506599,584.631531,355.248962
96.842521,0.455174,0.507343,582.622681,354.712738
96.874497,0.453489,0.508076,580.466492,354.185364
96.910469,0.451884,0.508353,578.411316,353.985779
96.942933,0.450251,0.508525,576.320801,353.861877
96.974466,0.448738,0.508166,574.384399,354.120758
97.010498,0.447517,0.507519,572.822083,354.586365
97.042527,0.446350,0.506747,571.328491,355.142212
97.074456,0.445302,0.506205,569.986267,355.532410
97.110455,0.444507,0.505144,568.968567,356.296265
97.142524,0.443825,0.504798,568.096069,356.545654
97.180526,0.443254,0.504573,567.365601,356.707336
97.211245,0.442924,0.504070,566.942993,357.069427
97.242444,0.442771,0.503578,566.746399,357.423615
97.278555,0.442748,0.503111,566.718079,357.760437
97.311085,0.442613,0.502047,566.545227,358.526520
97.346628,0.442536,0.501471,566.445984,358.940613
97.378499,0.442371,0.501291,566.234253,359.070312
97.410475,0.442249,0.501368,566.078369,359.015259
97.478493,0.442234,0.501756,566.059998,358.735992
97.510456,0.442777,0.501944,566.754761,358.600250
97.546465,0.443130,0.502151,567.206116,358.451538
97.578429,0.443353,0.502004,567.491760,358.557281
97.615716,0.443275,0.501546,567.391541,358.886780
97.646510,0.443209,0.501029,567.308044,359.259369
97.678475,0.443172,0.500766,567.260254,359.448639
97.714494,0.443424,0.500407,567.583130,359.707062
98.818449,0.368286,0.492799,471.406281,365.184937
98.858269,0.367992,0.492024,471.030304,365.742554
98.887783,0.367616,0.491568,470.547974,366.070984
98.918475,0.367348,0.490422,470.205780,366.895905
98.954515,0.366714,0.489027,469.394073,367.900238
98.986474,0.365892,0.487667,468.341583,368.879761
99.018445,0.364689,0.486359,466.801605,369.821747
99.054482,0.363370,0.485361,465.114014,370.540039
99.086493,0.361727,0.484903,463.010468,370.869904
99.122427,0.360133,0.484709,460.970856,371.009247
99.154507,0.358574,0.484644,458.974152,371.056671
99.186560,0.357306,0.484740,457.351257,370.987000
99.222457,0.356315,0.484978,456.083679,370.815674
99.254471,0.355420,0.485299,454.937927,370.584625
99.286568,0.354493,0.485609,453.751373,370.361206
99.322435,0.353501,0.486001,452.481842,370.079285
99.354408,0.352525,0.486108,451.232361,370.002258
99.390452,0.351810,0.486156,450.317139,369.967926
99.422548,0.351384,0.486306,449.771790,369.859955
99.455981,0.351169,0.486395,449.496002,369.795746
99.490454,0.350914,0.486945,449.170135,369.399628
99.522422,0.350746,0.487377,448.955231,369.088654
99.554493,0.350922,0.487485,449.179657,369.011078
99.590421,0.351159,0.487201,449.483490,369.215057
99.622487,0.351468,0.486453,449.879120,369.753693
99.658422,0.351384,0.486279,449.771118,369.879272
99.690447,0.351194,0.486228,449.527924,369.915558
99.722491,0.351268,0.486487,449.623352,369.729462
99.758534,0.351420,0.486677,449.817169,369.592682
99.790430,0.351466,0.486511,449.876709,369.711884
100.594397,0.445793,0.547061,570.615173,326.115936
101.030405,0.563164,0.534248,720.850342,335.341309
101.078641,0.569834,0.533999,729.387268,335.520935
101.106177,0.575983,0.533881,737.258484,335.605560
101.132243,0.581094,0.533521,743.799805,335.864777
101.166415,0.585566,0.532890,749.524963,336.319092
101.198397,0.589638,0.532252,754.736450,336.778290
101.230421,0.593647,0.530800,759.867737,337.824097
101.266386,0.597525,0.528685,764.831543,339.347137
101.298381,0.601429,0.526232,769.829407,341.113220
101.330408,0.605390,0.524224,774.899780,342.558502
101.366475,0.609346,0.522698,779.962341,343.657288
101.398397,0.613288,0.521228,785.008789,344.715515
101.434397,0.616483,0.520701,789.097900,345.095001
101.466434,0.619330,0.520204,792.742371,345.453400
101.498398,0.621395,0.519535,795.386047,345.934937
101.534441,0.622866,0.518395,797.268677,346.755371
101.566412,0.624350,0.516540,799.167786,348.090881
101.598414,0.625627,0.513868,800.803162,350.015259
101.634455,0.626202,0.510885,801.539062,352.163116
101.666428,0.626486,0.507950,801.902222,354.275665
101.702400,0.626395,0.505558,801.784973,355.998108
101.734416,0.626430,0.503498,801.830139,357.481354
101.766374,0.626513,0.501587,801.936768,358.857269
101.802444,0.626032,0.500433,801.321411,359.688141
101.834412,0.625634,0.499439,800.811890,360.403961
101.866417,0.625000,0.498611,800.000000,361.000000
101.902391,0.624239,0.498198,799.026062,361.297089
101.934428,0.623837,0.497867,798.511108,361.535706
101.970377,0.623834,0.497591,798.507690,361.734406
102.002439,0.624119,0.497327,798.872620,361.924652
102.043952,0.624508,0.497131,799.370728,362.065948
102.088194,0.624673,0.497368,799.580811,361.895111
102.116391,0.624754,0.498161,799.684753,361.324371
102.144457,0.624824,0.498685,799.774841,360.946655
102.170571,0.625219,0.499041,800.280029,360.690521
102.203611,0.625777,0.499210,800.994873,360.568451
102.238383,0.626115,0.499205,801.427612,360.572418
102.270408,0.626100,0.499333,801.407898,360.480194
102.302373,0.626024,0.499459,801.310120,360.389771
102.338390,0.626052,0.499252,801.346558,360.538391
102.370410,0.625962,0.498668,801.231812,360.959381
102.406410,0.625815,0.497880,801.042786,361.526733
102.438380,0.625672,0.497484,800.860474,361.811829
102.470379,0.625481,0.497120,800.615479,362.073273
102.506390,0.625295,0.497073,800.377625,362.107208
102.538633,0.625088,0.497367,800.113098,361.895721
102.570949,0.624811,0.497396,799.757690,361.875214
102.606400,0.624766,0.497407,799.700745,361.867035
102.638363,0.625015,0.497560,800.018860,361.756470
102.674428,0.625363,0.497475,800.464539,361.817719
102.706413,0.625488,0.497663,800.624451,361.682648
102.738376,0.625371,0.498059,800.474609,361.397705
102.774432,0.625370,0.498496,800.473083,361.083160
102.806387,0.625434,0.498547,800.555969,361.045929
102.838453,0.625432,0.498835,800.553284,360.838898
102.874399,0.625369,0.498818,800.472168,360.851227
102.906362,0.625305,0.498820,800.390869,360.849335
102.942405,0.625152,0.498606,800.195068,361.004028
102.974447,0.624865,0.498290,799.826965,361.230988
103.006751,0.624465,0.498365,799.315247,361.177246
104.146324,0.632975,0.398514,810.207642,433.069885
104.187712,0.632667,0.394588,809.813782,435.896393
104.220266,0.631902,0.391724,808.833923,437.958771
104.249473,0.631118,0.389495,807.831055,439.563477
104.282413,0.630475,0.387263,807.008057,441.170349
104.314357,0.630140,0.384845,806.579346,442.911957
104.346357,0.629609,0.382591,805.899780,444.534210
104.382340,0.628921,0.380278,805.019104,446.199585
104.414323,0.628492,0.377492,804.470337,448.206116
104.450442,0.628310,0.374927,804.236877,450.052856
104.482407,0.628065,0.372455,803.923340,451.832520
104.514349,0.627598,0.370975,803.325806,452.897644
104.550406,0.626809,0.369834,802.314880,453.719238
104.582367,0.626242,0.368609,801.589172,454.601562
104.614367,0.625969,0.367287,801.240234,455.553467
104.650408,0.625735,0.366093,800.941284,456.412720
104.682339,0.625527,0.365288,800.675049,456.992432
104.718364,0.625246,0.364672,800.315247,457.435883
104.750354,0.625232,0.364382,800.296692,457.644653
104.782411,0.625546,0.363757,800.699280,458.094818
104.818366,0.626065,0.363239,801.363037,458.467834
104.850384,0.626549,0.363087,801.982849,458.577209
104.882360,0.626926,0.363273,802.465698,458.443329
104.918386,0.627176,0.363721,802.785217,458.120636
104.950408,0.627240,0.364282,802.866882,457.716766
104.986331,0.627346,0.364679,803.002441,457.431091
105.018359,0.627598,0.364710,803.325134,457.409088
105.050309,0.627956,0.364376,803.783630,457.649353
105.086381,0.628299,0.364048,804.222290,457.885376
105.118364,0.628307,0.363820,804.232544,458.049957
105.990378,0.619489,0.308692,792.946411,497.741577
106.034500,0.619034,0.304658,792.363098,500.646301
106.063886,0.618638,0.300892,791.856995,503.358063
106.091558,0.618534,0.297026,791.723083,506.140930
106.122328,0.618676,0.293656,791.905334,508.567841
106.158347,0.618698,0.290507,791.933411,510.834778
106.190293,0.618518,0.288059,791.702454,512.597717
106.226364,0.617939,0.285555,790.961792,514.400146
106.258308,0.617465,0.283164,790.355103,516.121765
106.326407,0.616614,0.277884,789.266541,519.923767
106.359826,0.616304,0.275489,788.869019,521.647583
106.390311,0.615770,0.273448,788.185669,523.117371
106.426388,0.615165,0.272144,787.411804,524.055969
106.458373,0.614681,0.271113,786.791077,524.798401
106.494372,0.614214,0.270357,786.194092,525.343262
106.526308,0.614111,0.269878,786.061951,525.688049
106.558304,0.614235,0.270072,786.221008,525.548218
106.594401,0.614730,0.270143,786.854736,525.497131
106.626320,0.615181,0.270153,787.432312,525.489685
106.658300,0.615701,0.270089,788.097717,525.535828
106.694410,0.616253,0.270213,788.803650,525.446838
106.726356,0.616363,0.269994,788.945190,525.604309
106.762305,0.616318,0.269764,788.886902,525.770142
106.794341,0.616338,0.269925,788.912231,525.653870
106.826886,0.616417,0.270257,789.013306,525.414734
106.862347,0.616449,0.270863,789.054382,524.978699
106.894390,0.616456,0.271395,789.063171,524.595947
106.930333,0.616518,0.271283,789.142578,524.675964
106.962296,0.616598,0.271371,789.245911,524.613220
106.994345,0.616895,0.271288,789.626221,524.672791
107.766293,0.591777,0.215652,757.474182,564.730591
107.809874,0.589976,0.211727,755.168701,567.556213
107.848346,0.589140,0.207340,754.099121,570.715088
107.872427,0.588535,0.202820,753.325317,573.969849
107.898303,0.588160,0.198972,752.844788,576.740479
107.966262,0.587800,0.193723,752.383911,580.519714
108.002306,0.587932,0.192173,752.552429,581.635437
108.066302,0.588843,0.190902,753.719604,582.550293
108.102323,0.589296,0.190870,754.298767,582.573425
108.134312,0.589967,0.190782,755.158081,582.636902
108.166308,0.590759,0.190570,756.171997,582.789551
108.202281,0.591708,0.190947,757.385620,582.518005
108.234259,0.592650,0.191552,758.591553,582.082520
108.302341,0.594719,0.192295,761.240234,581.547241
108.337544,0.595832,0.192395,762.665466,581.475952
108.370282,0.596604,0.192068,763.652832,581.710876
108.402359,0.597285,0.191688,764.525269,581.984680
108.435628,0.597860,0.191522,765.260925,582.104431
108.470257,0.598140,0.192331,765.618958,581.521606
108.502311,0.598364,0.193403,765.905884,580.749817
108.538274,0.598435,0.194223,765.996338,580.159607
108.602282,0.599392,0.195205,767.221741,579.452148
108.671614,0.600763,0.195409,768.976562,579.305847
108.738296,0.601059,0.196604,769.356018,578.445129
108.770336,0.601034,0.197640,769.323364,577.699402
108.806303,0.600969,0.198424,769.240173,577.134949
108.838310,0.601284,0.199310,769.643860,576.496643
108.870371,0.601952,0.200308,770.498535,575.777954
108.906296,0.602839,0.200730,771.634399,575.474487
108.974300,0.604274,0.200744,773.470642,575.464294
110.046333,0.546514,0.302291,699.538269,502.350739
110.124039,0.540541,0.309986,691.892334,496.810272
110.153587,0.537484,0.313088,687.980103,494.576416
110.181647,0.534597,0.315153,684.284668,493.089539
110.214299,0.532181,0.316534,681.191345,492.095764
110.246341,0.530294,0.317451,678.775757,491.435425
110.278332,0.528953,0.317741,677.059509,491.226410
110.314296,0.527807,0.317878,675.592529,491.127502
110.346288,0.526841,0.317958,674.356567,491.070343
110.378256,0.525855,0.317872,673.095032,491.132355
110.414226,0.525005,0.317919,672.006775,491.098022
110.446248,0.524281,0.317738,671.079285,491.228394
110.482250,0.523677,0.317889,670.306213,491.119934
110.514275,0.522784,0.318217,669.164062,490.884064
110.546234,0.522201,0.318491,668.416992,490.686127
110.582251,0.521896,0.318907,668.026245,490.387085
110.614232,0.522090,0.319160,668.274719,490.204956
110.646271,0.522498,0.319538,668.797119,489.932922
110.682260,0.523054,0.319983,669.508606,489.612213
110.714224,0.523302,0.320095,669.825928,489.531799
110.750305,0.523283,0.319641,669.802063,489.858398
110.782260,0.523175,0.319022,669.663757,490.304443
110.814274,0.523002,0.318217,669.442261,490.884094
110.850265,0.522880,0.317156,669.286926,491.647858
110.882285,0.522897,0.315888,669.308044,492.560486
110.914232,0.522968,0.315168,669.398682,493.079315
110.950307,0.523022,0.314772,669.467590,493.363922
110.982250,0.523150,0.314640,669.631470,493.459137
111.018243,0.523266,0.314686,669.780579,493.426056
111.050263,0.523565,0.314861,670.163818,493.299744
111.922273,0.498135,0.354381,637.613098,464.845337
111.964232,0.493024,0.358958,631.070312,461.550323
111.991241,0.488453,0.362868,625.219360,458.734863
112.022294,0.484754,0.366229,620.484802,456.315399
112.054251,0.481549,0.368375,616.382690,454.769928
112.090270,0.478421,0.370393,612.378601,453.317169
112.122255,0.475129,0.372080,608.165100,452.102051
112.154293,0.472009,0.373084,604.171082,451.379242
112.190239,0.468849,0.373882,600.126709,450.805023
112.222255,0.465923,0.374670,596.382019,450.237305
112.258207,0.463302,0.375366,593.026367,449.736389
112.322272,0.459599,0.376519,588.286316,448.906647
112.358238,0.458745,0.376664,587.193909,448.801666
112.390792,0.458581,0.376037,586.984070,449.253357
112.422222,0.458731,0.375566,587.176147,449.592773
112.458245,0.459121,0.375058,587.674255,449.958527
112.490219,0.459324,0.374440,587.934631,450.403076
112.526222,0.459375,0.374396,588.000000,450.435028
112.558280,0.459016,0.374312,587.540283,450.495300
112.590197,0.458636,0.374263,587.054199,450.530945
112.626199,0.458541,0.374430,586.932739,450.410370
112.658200,0.458718,0.374495,587.159180,450.363739
112.690228,0.458968,0.374461,587.479126,450.387909
112.726242,0.459380,0.374622,588.006348,450.272156
112.758232,0.460069,0.374690,588.887939,450.223480
112.794268,0.460923,0.374689,589.980835,450.223572
112.826273,0.461810,0.374371,591.116455,450.452881
112.858284,0.462605,0.374191,592.134766,450.582428
112.894277,0.463100,0.373803,592.767578,450.861725
112.926316,0.463201,0.373611,592.897766,451.000000
113.798246,0.459710,0.411005,588.429382,424.076233
113.844876,0.458251,0.415514,586.560730,420.829712
113.874895,0.456795,0.420317,584.698181,417.371918
113.898549,0.455428,0.424342,582.947632,414.473694
113.930169,0.453774,0.428217,580.830444,411.683655
113.966180,0.451917,0.431380,578.453491,409.406097
113.998168,0.450193,0.434300,576.247437,407.304291
114.034250,0.448790,0.436910,574.451477,405.424927
114.066216,0.447632,0.438862,572.968994,404.019135
114.098163,0.446484,0.440544,571.499268,402.808380
114.134171,0.445287,0.441792,569.966980,401.909790
114.166200,0.444018,0.442845,568.342773,401.151825
114.198200,0.442692,0.443862,566.645630,400.419525
114.234234,0.441650,0.444463,565.312500,399.986298
114.266200,0.441206,0.445091,564.743530,399.534210
114.302233,0.441278,0.445731,564.835388,399.073639
114.334230,0.441755,0.446041,565.446167,398.850525
114.366234,0.442571,0.446481,566.490723,398.533936
114.402256,0.443450,0.446719,567.615662,398.362213
114.434203,0.444163,0.447145,568.529114,398.055389
114.529923,0.445698,0.447657,570.494019,397.687134
114.589426,0.447534,0.448085,572.843140,397.378876
114.618067,0.448292,0.447880,573.813599,397.526703
114.647242,0.448960,0.447862,574.668396,397.539429
114.675881,0.449480,0.448074,575.334106,397.386963
114.704387,0.449796,0.448845,575.738647,396.831421
114.734175,0.449977,0.449609,575.969971,396.281799
114.770185,0.450200,0.450105,576.256470,395.924072
114.802199,0.450585,0.450129,576.748596,395.907227
114.838247,0.451047,0.449548,577.340698,396.325623
115.606177,0.449722,0.505020,575.644165,356.385590
115.650191,0.448733,0.513496,574.378296,350.282654
115.679660,0.447057,0.522329,572.232483,343.922943
115.708272,0.444465,0.531407,568.914856,337.386902
115.742254,0.440632,0.540276,564.008728,331.000977
115.774210,0.435721,0.550462,557.722656,323.667023
116.078268,0.421966,0.621848,540.115845,272.269775
116.123607,0.426512,0.625236,545.935120,269.829834
116.151830,0.430958,0.627187,551.626282,268.425079
116.178154,0.434671,0.628291,556.378845,267.630524
116.210229,0.437613,0.627251,560.144775,268.379333
116.242263,0.439870,0.625362,563.033081,269.739380
116.278163,0.441666,0.622144,565.331909,272.056580
116.310185,0.443073,0.618526,567.133972,274.661194
116.346287,0.444659,0.613953,569.163696,277.953583
116.378177,0.446503,0.609026,571.524231,281.501038
116.410157,0.448172,0.604161,573.660706,285.004272
116.446318,0.449751,0.599615,575.681763,288.276978
116.478180,0.451573,0.595272,578.013184,291.404236
116.514149,0.454432,0.591512,581.673218,294.111023
116.546165,0.458508,0.586973,586.889709,297.379669
116.578269,0.463540,0.582088,593.331604,300.896820
116.614155,0.469578,0.576275,601.060242,305.082336
116.646170,0.476465,0.569460,609.874573,309.988922
116.678128,0.483804,0.561900,619.268799,315.431641
